date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2022-08-26,692000.0,345.83,-0.027723,-85494000.0,692000.0,0.0
2022-08-29,0.0,353.38,0.021815,-85494000.0,0.0,0.0
2022-08-30,0.0,319.88,-0.094793,-85494000.0,0.0,0.0
2022-08-31,658000.0,328.94,0.028326,-84836000.0,658000.0,0.0
2022-09-01,0.0,344.08,0.046014,-84836000.0,0.0,0.0
2022-09-02,87000.0,290.97,-0.154341,-84749000.0,87000.0,0.0
2022-09-06,-1756000.0,228.05,-0.21626,-86505000.0,0.0,-1756000.0
2022-09-07,-505000.0,202.14,-0.113618,-87010000.0,0.0,-505000.0
2022-09-08,2490000.0,207.5,0.026564,-84520000.0,2490000.0,0.0
2022-09-09,853000.0,213.31,0.027959,-83667000.0,853000.0,0.0
2022-09-12,465000.0,232.3,0.089067,-83202000.0,465000.0,0.0
2022-09-13,0.0,236.71,0.018979,-83202000.0,0.0,0.0
2022-09-14,2761000.0,306.73,0.295771,-80441000.0,2761000.0,0.0
2022-09-15,-687000.0,228.84,-0.253915,-81128000.0,0.0,-687000.0
2022-09-16,0.0,184.05,-0.195726,-81128000.0,0.0,0.0
2022-09-19,0.0,184.05,-4.2e-05,-81128000.0,0.0,0.0
2022-09-20,-818000.0,181.69,-0.012819,-81946000.0,0.0,-818000.0
2022-09-21,371000.0,185.67,0.021922,-81575000.0,371000.0,0.0
2022-09-22,1645000.0,143.01,-0.229781,-79930000.0,1645000.0,0.0
2022-09-23,0.0,132.83,-0.071145,-79930000.0,0.0,0.0
2022-09-26,0.0,134.6,0.013341,-79930000.0,0.0,0.0
2022-09-27,1221000.0,120.93,-0.101574,-78709000.0,1221000.0,0.0
2022-09-28,725000.0,131.83,0.090129,-77984000.0,725000.0,0.0
2022-09-29,836000.0,128.65,-0.024153,-77148000.0,836000.0,0.0
2022-09-30,1494000.0,124.49,-0.032334,-75654000.0,1494000.0,0.0
2022-10-03,0.0,110.64,-0.111209,-75654000.0,0.0,0.0
2022-10-04,978000.0,128.74,0.163598,-74676000.0,978000.0,0.0
2022-10-05,925000.0,132.08,0.025934,-73751000.0,925000.0,0.0
2022-10-06,3151000.0,132.41,0.002491,-70600000.0,3151000.0,0.0
2022-10-07,0.0,121.72,-0.080762,-70600000.0,0.0,0.0
2022-10-10,0.0,108.5,-0.108601,-70600000.0,0.0,0.0
2022-10-11,0.0,115.26,0.062299,-70600000.0,0.0,0.0
